mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_reg_alpha,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
282.8806434472402,3.0796065912388477,1.846528132756551,0.16594726249590525,0,0.01,10,0,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 0.1}",0.4280701754385965,0.4452296819787986,0.39007092198581556,0.42112359313440356,0.023047971064319613,841
266.083607673645,5.037801751742604,1.610236406326294,0.08626044079187144,0,0.01,10,0,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 0.5}",0.4056939501779359,0.42857142857142855,0.37545126353790614,0.4032388807624236,0.021755589437711595,851
245.63592974344888,3.0205837656095897,1.5748317241668701,0.016734440236366173,0,0.01,10,0,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 1}",0.37681159420289856,0.4229390681003585,0.3445692883895131,0.38143998356425673,0.03216128194005806,881
278.1433439254761,1.7361115570221208,1.7120622793833415,0.0418999532419331,0,0.01,10,0.1,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 0}",0.43902439024390244,0.4452296819787986,0.40282685512367494,0.4290269757821253,0.01869868361261137,825
276.9406446615855,5.0337050319047725,1.6834059556325276,0.11194091486799192,0,0.01,10,0.1,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.4225352112676056,0.42857142857142855,0.40282685512367494,0.41797783165423635,0.010993120491378848,845
263.38380042711896,3.665029840804678,1.6251126130421956,0.0053660641346332345,0,0.01,10,0.1,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.3999999999999999,0.42857142857142855,0.37499999999999994,0.40119047619047615,0.021886638465297915,860
242.0608115196228,3.7472107200433795,1.5928581555684407,0.08069432851889348,0,0.01,10,0.1,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 1}",0.3157894736842105,0.4229390681003585,0.3445692883895131,0.36109927672469405,0.045278319180060596,909
257.75359471638996,3.530576295418762,1.5399842262268066,0.06202158754051217,0,0.01,10,0.5,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.5, 'reg_lambda': 0}",0.3999999999999999,0.42857142857142855,0.37499999999999994,0.40119047619047615,0.021886638465297915,860
253.86883322397867,2.9965185544936377,1.5328662395477295,0.06985376273893591,0,0.01,10,0.5,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.5, 'reg_lambda': 0.1}",0.3999999999999999,0.42857142857142855,0.3445692883895131,0.3910469056536472,0.034873182748988873,869
233.76959085464478,0.6986734568861149,1.575339396794637,0.08583913969212154,0,0.01,10,0.5,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",0.3157894736842105,0.4229390681003585,0.3445692883895131,0.36109927672469405,0.045278319180060596,909
211.4274186293284,5.14299355783346,1.627606471379598,0.08536561799154929,0,0.01,10,0.5,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 0.5, 'reg_lambda': 1}",0.3157894736842105,0.38827838827838823,0.352059925093633,0.3520425956854106,0.029593477997601546,932
217.48998069763184,2.1826086291963045,1.5418509642283122,0.08401024953702244,0,0.01,10,1,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 1, 'reg_lambda': 0}",0.3157894736842105,0.4229390681003585,0.3533834586466165,0.36403733347706185,0.04438759348108695,892
213.0939625898997,0.9883816114957252,1.5930322806040447,0.16509170311725144,0,0.01,10,1,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 1, 'reg_lambda': 0.1}",0.3157894736842105,0.4229390681003585,0.3533834586466165,0.36403733347706185,0.04438759348108695,892
199.14436864852905,6.420698043526038,1.580214023590088,0.08966038390277406,0,0.01,10,1,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 1, 'reg_lambda': 0.5}",0.3157894736842105,0.38827838827838823,0.3533834586466165,0.3524837735364051,0.02960031260796244,919
184.18536631266275,11.699707946851566,1.5805760224660237,0.0651111611915974,0,0.01,10,1,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 10, 'reg_alpha': 1, 'reg_lambda': 1}",0.3157894736842105,0.38827838827838823,0.3282442748091603,0.3441040455905863,0.031647116052809926,987
471.0541082223256,1.070677186178237,3.655949592590332,0.1647846494417813,0,0.01,15,0,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0, 'reg_lambda': 0}",0.5276872964169381,0.49333333333333335,0.48524590163934417,0.5020888437965386,0.01839949673714595,724
415.82134715716046,5.297767438402617,1.9809997876485188,0.15521218438033996,0,0.01,15,0,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0, 'reg_lambda': 0.1}",0.5066666666666667,0.5066666666666667,0.44982698961937717,0.4877201076509035,0.026794480720394528,764
371.2093282540639,3.1437392196531935,1.6561512152353923,0.10529617336187727,0,0.01,15,0,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0, 'reg_lambda': 0.5}",0.45517241379310347,0.47945205479452047,0.4098939929328622,0.4481728205068287,0.028825066893446702,801
310.9308529694875,3.8573606038747843,1.6518936951955159,0.10841132990576619,0,0.01,15,0,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0, 'reg_lambda': 1}",0.4225352112676056,0.4421052631578948,0.3445692883895131,0.4030699209383379,0.04213066768366096,852
421.4455740451813,0.5990673161748015,1.8771029313405354,0.0429510635333465,0,0.01,15,0.1,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.1, 'reg_lambda': 0}",0.4813559322033898,0.5016722408026756,0.4551724137931034,0.4794001955997229,0.019033779747722666,783
407.25556858380634,3.896422094787557,1.762591044108073,0.0743563921502379,0,0.01,15,0.1,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.46048109965635736,0.47945205479452047,0.4225352112676057,0.45415612190616117,0.023662710142362292,792
359.19045996665955,8.448489195183075,1.6016534169514973,0.14227308720789103,0,0.01,15,0.1,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.4335664335664336,0.4657534246575342,0.4128113879003558,0.43737708204144127,0.021780811055447644,809
296.5231845378876,5.865833542882513,1.6951150099436443,0.10118110482141336,0,0.01,15,0.1,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.1, 'reg_lambda': 1}",0.37090909090909085,0.4452296819787986,0.3445692883895131,0.3869026870924675,0.04262217770554946,873
347.73874282836914,15.346474013770445,1.5675045649210613,0.029525323351644442,0,0.01,15,0.5,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.5, 'reg_lambda': 0}",0.4335664335664336,0.4657534246575342,0.40714285714285714,0.4354875717889417,0.02396619473551049,815
332.4541536172231,13.664236180363686,1.5677908261617024,0.04398235525230809,0,0.01,15,0.5,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.5, 'reg_lambda': 0.1}",0.4335664335664336,0.44982698961937717,0.38989169675090246,0.42442837331223776,0.025307284086002385,832
277.12732315063477,9.575732203110432,1.6227846145629883,0.07138534236638645,0,0.01,15,0.5,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",0.3157894736842105,0.4397163120567376,0.3445692883895131,0.3666916913768204,0.05295605632787894,888
230.91067536671957,7.680537387979546,1.647236665089925,0.07656065029977145,0,0.01,15,0.5,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 0.5, 'reg_lambda': 1}",0.3157894736842105,0.38827838827838823,0.352059925093633,0.3520425956854106,0.029593477997601546,932
244.3230686187744,10.136651340663407,1.6657353242238362,0.03587594190604888,0,0.01,15,1,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 1, 'reg_lambda': 0}",0.3157894736842105,0.4229390681003585,0.352059925093633,0.36359615562606734,0.04449773295393339,894
235.57661096254984,12.430482596314851,1.6057552496592205,0.07171052886102446,0,0.01,15,1,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 1, 'reg_lambda': 0.1}",0.3157894736842105,0.38827838827838823,0.352059925093633,0.3520425956854106,0.029593477997601546,932
211.72585654258728,3.8413810091379124,1.5791738033294678,0.06550528600290076,0,0.01,15,1,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 1, 'reg_lambda': 0.5}",0.3157894736842105,0.38827838827838823,0.3533834586466165,0.3524837735364051,0.02960031260796244,919
189.20678663253784,12.325251020659465,1.564313491185506,0.12087023916560084,0,0.01,15,1,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 15, 'reg_alpha': 1, 'reg_lambda': 1}",0.3157894736842105,0.38827838827838823,0.3282442748091603,0.3441040455905863,0.031647116052809926,987
650.2904950777689,2.162780311514141,5.135971784591675,0.2133590472648305,0,0.01,20,0,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0, 'reg_lambda': 0}",0.527331189710611,0.4949832775919733,0.48524590163934417,0.5025201229806429,0.017988809425490245,723
541.1330116589864,11.92739761295616,2.0101826190948486,0.214515195696545,0,0.01,20,0,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0, 'reg_lambda': 0.1}",0.506578947368421,0.5066666666666667,0.44827586206896547,0.48717382536801773,0.027505036936042993,768
427.93118294080097,22.19809619875277,1.7017397085825603,0.044781323943469814,0,0.01,20,0,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0, 'reg_lambda': 0.5}",0.46048109965635736,0.4778156996587031,0.4098939929328622,0.44939693074930753,0.02881531608257191,799
332.3920629819234,7.995821200086836,1.6848199367523193,0.0894655656453025,0,0.01,20,0,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0, 'reg_lambda': 1}",0.4225352112676056,0.4421052631578948,0.3445692883895131,0.4030699209383379,0.04213066768366096,852
521.5389018058777,9.658936125027475,1.837901512781779,0.08605497789831146,0,0.01,20,0.1,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.1, 'reg_lambda': 0}",0.4899328859060403,0.5016722408026756,0.45360824742268036,0.4817377913771321,0.020459823160874132,778
488.2904478708903,5.125693651729233,1.7591269810994465,0.1417153883395293,0,0.01,20,0.1,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.45890410958904115,0.484641638225256,0.42105263157894735,0.4548661264644149,0.02611665397598689,791
391.7995321750641,9.77258066486956,1.7207653522491455,0.08402551092221455,0,0.01,20,0.1,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.4335664335664336,0.4657534246575342,0.4056939501779359,0.43500460280063463,0.024540257629061025,820
310.862135330836,8.877050502512722,1.6487809022267659,0.09091577565680757,0,0.01,20,0.1,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.1, 'reg_lambda': 1}",0.37090909090909085,0.4452296819787986,0.3445692883895131,0.3869026870924675,0.04262217770554946,873
373.6089437007904,16.94016442827369,1.6177767117818196,0.1229087539184899,0,0.01,20,0.5,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.5, 'reg_lambda': 0}",0.4335664335664336,0.4657534246575342,0.4128113879003558,0.43737708204144127,0.021780811055447644,809
353.75161091486615,18.929489019860377,1.6205752690633137,0.06517942200139318,0,0.01,20,0.5,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.5, 'reg_lambda': 0.1}",0.4335664335664336,0.44444444444444453,0.38989169675090246,0.42263419158726023,0.023574506092347805,836
288.90698051452637,13.863753860851833,1.638378620147705,0.08357309286410321,0,0.01,20,0.5,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",0.3157894736842105,0.4397163120567376,0.3445692883895131,0.3666916913768204,0.05295605632787894,888
233.75174514452615,8.332223844318571,1.6421841780344646,0.09281449638505755,0,0.01,20,0.5,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 0.5, 'reg_lambda': 1}",0.3157894736842105,0.38827838827838823,0.352059925093633,0.3520425956854106,0.029593477997601546,932
246.18971061706543,9.673291241124026,1.5706233183542888,0.11447874976731692,0,0.01,20,1,0,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 1, 'reg_lambda': 0}",0.3157894736842105,0.4229390681003585,0.352059925093633,0.36359615562606734,0.04449773295393339,894
234.76969424883524,12.323887986224527,1.5518143971761067,0.07768208046352139,0,0.01,20,1,0.1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 1, 'reg_lambda': 0.1}",0.3157894736842105,0.38827838827838823,0.352059925093633,0.3520425956854106,0.029593477997601546,932
208.36935957272848,6.367639230165277,1.5576844215393066,0.08249606548028189,0,0.01,20,1,0.5,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 1, 'reg_lambda': 0.5}",0.3157894736842105,0.38827838827838823,0.3533834586466165,0.3524837735364051,0.02960031260796244,919
184.83291506767273,9.298829056126818,1.5336998303731282,0.09897497287425304,0,0.01,20,1,1,"{'gamma': 0, 'learning_rate': 0.01, 'max_depth': 20, 'reg_alpha': 1, 'reg_lambda': 1}",0.3157894736842105,0.38827838827838823,0.3282442748091603,0.3441040455905863,0.031647116052809926,987
153.0427873134613,2.1759702233672837,1.717349688212077,0.05959963662798393,0,0.1,5,0,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0, 'reg_lambda': 0}",0.5165562913907285,0.48797250859106533,0.4982935153583617,0.5009407717800518,0.01181846393589889,729
143.8708714644114,1.5527762401605685,1.3359551429748535,0.015043774540239412,0,0.1,5,0,0.1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0, 'reg_lambda': 0.1}",0.5116279069767442,0.4673539518900343,0.5202702702702703,0.49975070971234964,0.02317807942680083,732
143.37094839413962,0.7343673881003636,1.3462332089742024,0.042622905268566436,0,0.1,5,0,0.5,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0, 'reg_lambda': 0.5}",0.5066666666666667,0.4827586206896552,0.4879725085910653,0.4924659319824624,0.010264560582914731,753
142.19979111353555,0.7045568874357716,1.3244632085164387,0.015524412746795802,0,0.1,5,0,1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0, 'reg_lambda': 1}",0.45517241379310347,0.4931506849315069,0.5,0.48277436624153675,0.019716813695440278,775
142.19841289520264,0.6109700132907552,1.2787443002065022,0.025531972759157015,0,0.1,5,0.1,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.1, 'reg_lambda': 0}",0.5116279069767442,0.5034013605442177,0.5135135135135135,0.5095142603448252,0.004390484861764631,707
141.6218229929606,0.6612074844336138,1.386797269185384,0.07088224393744932,0,0.1,5,0.1,0.1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.48648648648648646,0.4931506849315069,0.5135135135135135,0.4977168949771689,0.011496456065986631,738
141.76706838607788,0.7886924081210315,1.3136545817057292,0.020636072952873005,0,0.1,5,0.1,0.5,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.4657534246575342,0.4931506849315069,0.5051194539249148,0.488007854504652,0.01647741067177736,763
141.09576869010925,1.4667180500200707,1.289709488550822,0.054091851100855244,0,0.1,5,0.1,1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.1, 'reg_lambda': 1}",0.4813559322033898,0.4931506849315069,0.4846416382252559,0.48638275178671747,0.004970087544821555,770
142.90412831306458,0.9938447630015453,1.3038724263509114,0.03757261007744111,0,0.1,5,0.5,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.5, 'reg_lambda': 0}",0.4761904761904762,0.5034013605442177,0.5051194539249148,0.4949037635532029,0.013250869258434531,746
142.70858971277872,0.7819498800095386,1.270398696263631,0.028046534007161623,0,0.1,5,0.5,0.1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.5, 'reg_lambda': 0.1}",0.5116279069767442,0.5067567567567567,0.5102040816326531,0.5095295817887179,0.0020450327863749036,706
141.38435204823813,0.5813748230389718,1.3540490468343098,0.018726580986707868,0,0.1,5,0.5,0.5,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.5, 'reg_lambda': 0.5}",0.5016722408026756,0.4931506849315069,0.5,0.4982743085780608,0.0036867091720736815,734
141.13874761263529,1.0558910487650899,1.3459015687306721,0.03958489290293117,0,0.1,5,0.5,1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 0.5, 'reg_lambda': 1}",0.4709897610921502,0.5034013605442177,0.4897959183673469,0.488062346667905,0.013288639205179371,762
142.6233562628428,1.293461300677808,1.3190675576527913,0.01583213188459763,0,0.1,5,1,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 1, 'reg_lambda': 0}",0.5116279069767442,0.484641638225256,0.5,0.49875651506733343,0.01105213000180549,733
143.2289159297943,1.4179652512686163,1.281570593516032,0.027046104461412777,0,0.1,5,1,0.1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 1, 'reg_lambda': 0.1}",0.5066666666666667,0.484641638225256,0.5135135135135135,0.501607272801812,0.012317856831309835,726
143.31987841924033,2.193391356407906,1.3191441694895427,0.025168317789884993,0,0.1,5,1,0.5,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 1, 'reg_lambda': 0.5}",0.48648648648648646,0.4931506849315069,0.4965986394557823,0.4920786036245919,0.004197295015053318,754
141.59662095705667,1.0969281980323435,1.382741928100586,0.08430664270426834,0,0.1,5,1,1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'reg_alpha': 1, 'reg_lambda': 1}",0.4657534246575342,0.49324324324324326,0.4863013698630137,0.4817660125879304,0.011671893039214242,777
292.3129817644755,1.7809554907048506,2.4235634803771973,0.10822965189760239,0,0.1,10,0,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 0}",0.5605095541401275,0.5182724252491694,0.522875816993464,0.533885932127587,0.01891931536266283,667
282.91318496068317,3.728324873661219,1.9155529340108235,0.06984207649704773,0,0.1,10,0,0.1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 0.1}",0.5605095541401275,0.5133333333333333,0.5082508250825082,0.5273645708519897,0.02352871168605325,686
278.76830466588336,1.6770750797835796,1.6947815418243408,0.0344616264317029,0,0.1,10,0,0.5,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 0.5}",0.5714285714285715,0.5133333333333333,0.52,0.5349206349206349,0.02595808393239322,661
277.27836807568866,2.1078655507944117,1.671350081761678,0.019454282271271314,0,0.1,10,0,1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0, 'reg_lambda': 1}",0.5501618122977346,0.5133333333333333,0.5182724252491694,0.5272558569600792,0.016321984145854156,687
282.48357995351154,1.8948103484753052,1.721510648727417,0.15117924347148481,0,0.1,10,0.1,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 0}",0.5641025641025641,0.5263157894736843,0.5245901639344263,0.5383361725035583,0.01823320501905659,632
282.2408746878306,2.5575857722056137,1.7855109373728435,0.05677704568021481,0,0.1,10,0.1,0.1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.562300319488818,0.5231788079470199,0.5294117647058824,0.53829696404724,0.01716261910530185,633
280.1515088876088,1.0422760580076205,1.7089765866597493,0.01003268940952622,0,0.1,10,0.1,0.5,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.5548387096774193,0.4983164983164983,0.5298013245033112,0.5276521774990762,0.023125083335583402,685
278.720351934433,3.1119755592389717,1.7062311172485352,0.05928852486509803,0,0.1,10,0.1,1,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0.1, 'reg_lambda': 1}",0.5548387096774193,0.5167785234899328,0.5133333333333333,0.5283168555002286,0.018806450942002395,681
280.2457454999288,3.659529546916648,1.6654047966003418,0.08093790184307491,0,0.1,10,0.5,0,"{'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'reg_alpha': 0.5, 'reg_lambda': 0}",0.5759493670886076,0.5298013245033113,0.5231788079470199,0.5429764998463129,0.023471570207637425,591
