mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
7.172547976175944,0.2655959894915252,0.07531261444091797,0.007994715859275036,0.1,10,0.5,"{'learning_rate': 0.1, 'max_depth': 10, 'reg_lambda': 0.5}",0.39999999999999997,0.2608695652173913,0.4,0.35362318840579715,0.06558671593614354,22
6.441598653793335,0.4799913578134961,0.06563671429951985,0.018672488030492207,0.1,10,0.1,"{'learning_rate': 0.1, 'max_depth': 10, 'reg_lambda': 0.1}",0.3846153846153846,0.2608695652173913,0.4,0.34849498327759204,0.062278043296718114,23
3.615467071533203,0.02227736687882242,0.0847005844116211,0.03810315221816994,1,8,0.1,"{'learning_rate': 1, 'max_depth': 8, 'reg_lambda': 0.1}",0.42857142857142855,0.23999999999999996,0.37499999999999994,0.3478571428571428,0.07934039298606778,24
2.013413190841675,0.30790649829670075,0.06359235445658366,0.010005657725875607,0.1,5,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'reg_lambda': 0.5}",0.32,0.2608695652173913,0.4615384615384615,0.347469342251951,0.08419392321894029,25
6.044679403305054,0.5154764959704213,0.04999550183614095,0.014529069526425391,1,10,0.5,"{'learning_rate': 1, 'max_depth': 10, 'reg_lambda': 0.5}",0.48275862068965514,0.2608695652173913,0.29629629629629634,0.3466414940677809,0.09732991125918337,26
6.157929579416911,0.41679455957753647,0.05967394510904948,0.012453604255528614,0.5,10,0.1,"{'learning_rate': 0.5, 'max_depth': 10, 'reg_lambda': 0.1}",0.3846153846153846,0.32,0.29629629629629634,0.3336372269705603,0.037323324342504294,27
2.075065851211548,0.15748768157858808,0.06113584836324056,0.020176514669912674,0.1,5,1,"{'learning_rate': 0.1, 'max_depth': 5, 'reg_lambda': 1}",0.2727272727272727,0.2608695652173913,0.4615384615384615,0.33171176649437517,0.0919288832609212,28
6.161697467168172,0.2595749952099893,0.07826089859008789,0.02523442771916525,0.1,10,0,"{'learning_rate': 0.1, 'max_depth': 10, 'reg_lambda': 0}",0.3333333333333333,0.2608695652173913,0.4,0.3314009661835749,0.05681619489077936,29
5.791187763214111,0.21607543752860794,0.05305926005045573,0.019515312833525148,1,10,0.1,"{'learning_rate': 1, 'max_depth': 10, 'reg_lambda': 0.1}",0.3846153846153846,0.2962962962962963,0.2758620689655173,0.3189245832923994,0.04719357615533018,30
5.8287858963012695,0.5287617430063004,0.05850545565287272,0.0054767835810288065,0.5,10,1,"{'learning_rate': 0.5, 'max_depth': 10, 'reg_lambda': 1}",0.37037037037037035,0.2608695652173913,0.28571428571428575,0.30565140710068245,0.04687375377308435,31
6.41861891746521,0.26994114652894907,0.0923919677734375,0.03779208250538019,0.1,10,1,"{'learning_rate': 0.1, 'max_depth': 10, 'reg_lambda': 1}",0.39999999999999997,0.18181818181818182,0.33333333333333337,0.30505050505050507,0.09128988709248487,32
5.6340404351552325,0.1829753119225078,0.053577820460001625,0.008130614225277522,0.5,10,0,"{'learning_rate': 0.5, 'max_depth': 10, 'reg_lambda': 0}",0.37037037037037035,0.17391304347826086,0.35714285714285715,0.30047542366382946,0.089655893411879,33
6.157755136489868,0.3701886055687121,0.06212464968363444,0.011333646094508511,0.5,10,0.5,"{'learning_rate': 0.5, 'max_depth': 10, 'reg_lambda': 0.5}",0.32,0.17391304347826086,0.3846153846153846,0.2928428093645485,0.08813627286792465,34
1.6584741274515789,0.6589548706307412,0.054697275161743164,0.008979895119177496,1,5,0,"{'learning_rate': 1, 'max_depth': 5, 'reg_lambda': 0}",0.019933554817275746,0.4516129032258065,0.3870967741935483,0.28621441074554355,0.19012224734232608,35
265.2316376368205,3.551381244775131,0.060562531153361,0.007442744532241385,0.5,16,1,"{'learning_rate': 0.5, 'max_depth': 16, 'reg_lambda': 1}",0.3333333333333333,0.17391304347826086,0.32000000000000006,0.27574879227053145,0.07221419178853174,36
200.11309909820557,22.88655482747182,0.04864629109700521,0.029617283208151435,1,16,0.5,"{'learning_rate': 1, 'max_depth': 16, 'reg_lambda': 0.5}",0.3333333333333333,0.17391304347826086,0.32000000000000006,0.27574879227053145,0.07221419178853174,36
289.3100339571635,5.819791719288006,0.08840044339497884,0.030883414836866564,0.5,16,0.1,"{'learning_rate': 0.5, 'max_depth': 16, 'reg_lambda': 0.1}",0.3846153846153846,0.17391304347826086,0.23076923076923075,0.2630992196209587,0.0890048323576904,38
289.9224669933319,1.8862507776773219,0.09083739916483562,0.019127537568420987,0.5,16,0,"{'learning_rate': 0.5, 'max_depth': 16, 'reg_lambda': 0}",0.23999999999999996,0.18181818181818182,0.30769230769230765,0.24317016317016313,0.051436765982047716,39
3.5015068848927817,0.1370445237059364,0.08745288848876953,0.008764406582488572,0.1,8,1,"{'learning_rate': 0.1, 'max_depth': 8, 'reg_lambda': 1}",0.34782608695652173,0.18181818181818182,0.18181818181818182,0.2371541501976285,0.07825687696926217,40
164.04973920186362,2.989628383323207,0.013419628143310547,0.006576486649071463,1,16,1,"{'learning_rate': 1, 'max_depth': 16, 'reg_lambda': 1}",0.23999999999999996,0.18181818181818182,0.24999999999999997,0.2239393939393939,0.030062683212693092,41
258.44006125132245,4.400707586546909,0.06325101852416992,0.0017278311821456419,0.1,16,0.1,"{'learning_rate': 0.1, 'max_depth': 16, 'reg_lambda': 0.1}",0.18181818181818182,0.18181818181818182,0.2608695652173913,0.20816864295125162,0.03726517950917246,42
266.35113684336346,5.087369885678912,0.07026259104410808,0.015039339220067493,0.1,16,0,"{'learning_rate': 0.1, 'max_depth': 16, 'reg_lambda': 0}",0.17391304347826086,0.18181818181818182,0.2608695652173913,0.20553359683794467,0.039261302834654385,43
275.20977624257404,8.849284049180618,0.06035010019938151,0.009753184552844942,0.5,16,0.5,"{'learning_rate': 0.5, 'max_depth': 16, 'reg_lambda': 0.5}",0.25,0.17391304347826086,0.1739130434782609,0.19927536231884058,0.03586773527757849,44
241.62560828526816,0.5214023952829645,0.05829334259033203,0.01362177973340216,0.1,16,0.5,"{'learning_rate': 0.1, 'max_depth': 16, 'reg_lambda': 0.5}",0.18181818181818182,0.09523809523809525,0.2608695652173913,0.17930861409122278,0.06764204515687837,45
243.50394463539124,15.397246064620122,0.03500135739644369,0.015465791231968243,1,16,0.1,"{'learning_rate': 1, 'max_depth': 16, 'reg_lambda': 0.1}",0.0,0.18181818181818182,0.28571428571428575,0.15584415584415587,0.11807949521199877,46
234.01120924949646,4.57255587163826,0.08109060923258464,0.023350062435113735,0.1,16,1,"{'learning_rate': 0.1, 'max_depth': 16, 'reg_lambda': 1}",0.1,0.09523809523809525,0.2608695652173913,0.15203588681849553,0.07698158264423194,47
158.83696659406027,10.679817121791316,0.08922584851582845,0.02591477516789681,0.01,16,0.5,"{'learning_rate': 0.01, 'max_depth': 16, 'reg_lambda': 0.5}",0.0,0.0,0.0,0.0,0.0,48
5.308622280756633,0.17997652807185793,0.014923731486002604,0.0017464032984595174,0.01,5,0.1,"{'learning_rate': 0.01, 'max_depth': 5, 'reg_lambda': 0.1}",0.0,0.0,0.0,0.0,0.0,48
5.491948525110881,0.12262696139995874,0.01934989293416341,0.007002302437750996,0.01,5,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'reg_lambda': 0.5}",0.0,0.0,0.0,0.0,0.0,48
5.550769646962483,0.022333377594886537,0.032097578048706055,0.010592910377484397,0.01,5,1,"{'learning_rate': 0.01, 'max_depth': 5, 'reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,48
6.803317546844482,0.18538899334119419,0.04497448603312174,0.013653063256898957,0.01,8,0,"{'learning_rate': 0.01, 'max_depth': 8, 'reg_lambda': 0}",0.0,0.0,0.0,0.0,0.0,48
5.258342981338501,1.2515853836848567,0.026226520538330078,0.0033128358998200554,0.01,8,0.1,"{'learning_rate': 0.01, 'max_depth': 8, 'reg_lambda': 0.1}",0.0,0.0,0.0,0.0,0.0,48
147.10138527552286,6.7505687381552235,0.10474522908528645,0.02157716575309918,0.01,16,1,"{'learning_rate': 0.01, 'max_depth': 16, 'reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,48
4.416340033213298,0.41197120596925224,0.03191232681274414,0.005732080574960467,0.01,8,0.5,"{'learning_rate': 0.01, 'max_depth': 8, 'reg_lambda': 0.5}",0.0,0.0,0.0,0.0,0.0,48
7.251533269882202,0.3207566049189758,0.08650549252827962,0.05864389064791871,0.01,10,0,"{'learning_rate': 0.01, 'max_depth': 10, 'reg_lambda': 0}",0.0,0.0,0.0,0.0,0.0,48
7.159649848937988,0.18999915215476876,0.0798799196879069,0.011812982198158966,0.01,10,0.1,"{'learning_rate': 0.01, 'max_depth': 10, 'reg_lambda': 0.1}",0.0,0.0,0.0,0.0,0.0,48
6.847694635391235,0.6247652673092096,0.07206487655639648,0.04127769838764733,0.01,10,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'reg_lambda': 0.5}",0.0,0.0,0.0,0.0,0.0,48
6.741635084152222,0.2144211806703696,0.10185043017069499,0.012576299511059097,0.01,10,1,"{'learning_rate': 0.01, 'max_depth': 10, 'reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,48
171.02664653460184,3.948282281041828,0.10427331924438477,0.04185260052686591,0.01,16,0,"{'learning_rate': 0.01, 'max_depth': 16, 'reg_lambda': 0}",0.0,0.0,0.0,0.0,0.0,48
178.06406799952188,7.789325547793103,0.1159517765045166,0.069918215203106,0.01,16,0.1,"{'learning_rate': 0.01, 'max_depth': 16, 'reg_lambda': 0.1}",0.0,0.0,0.0,0.0,0.0,48
4.842475573221843,0.18740915858890736,0.03235753377278646,0.006898185533612307,0.01,8,1,"{'learning_rate': 0.01, 'max_depth': 8, 'reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,48
5.547080755233765,0.1148921854537432,0.02097630500793457,0.006084106235116063,0.01,5,0,"{'learning_rate': 0.01, 'max_depth': 5, 'reg_lambda': 0}",0.0,0.0,0.0,0.0,0.0,48
181.19852193196616,8.504133402258972,0.0,0.0,1,16,0,"{'learning_rate': 1, 'max_depth': 16, 'reg_lambda': 0}",,,,,,64
